tweet,labels
"The Democrats are weak on Crime. They have a great crime problem & need a Wall. They are against a Wall now - and a very strong Wall, and Wall! Vote tomorrow!",False
"The Democrats are doing nothing to help the victims of Crime & Vice - if they had a Wall, crime & torture would end much more quickly. They are fighting too much, not only against a Wall, but against so many other problems: Crime, Terror, Human Trafficking. They should be doing the things that make America Great!",False
"The Dems just want to raise costs and reform the immigration laws. If they did something RIGHT, crime rates would have been at a historic low. They should make crime and drugs go away!",False
It is my great honor to serve as Chairman of the @GOPNationalConference! 🇺🇸 @GOPConventions,False
The Democrats are for Border Security and Wall NOW - not for a Wall NOW. Don’t forget!,False
Democrats must support a Wall NOW & properly secure our Country. A Wall is not a Wall - and it ’s being built. We need a Wall NOW!,False
"Today, @POTUS announced the extension",False
 OHA!,False
.@FLOTUS and I are thrilled to host the National Prayer Breakfast for all Americans to join us in honoring and celebrating the greatness of God and the Savior’s Atonement!,False
".@FLOTUS, and the whole National Prayer Breakfast, will be here today at 8:00 A.M. Eastern. We are ready to pray for America!",False
"... The New York Times has now changed their name from The New York Times to The Times (and others) (because it's so much easier to change). They never changed the name of the paper, as is true at many other places. They changed the name just to avoid embarrassment!",False
So true!,False
The Fake News New York Times just changed their name to The Times because they are now being embarrassed by the word “Morning Star.” Great name change. Now they just make up headlines. Be very careful!,False
"The fake news media of the New York Times, which has lost everything - and will not be saved, will now be known as the “Morning Star!” Today’s headline, of course, is “The Times has lost everything, now known as the “Morning Star!”",False
"...I won the popular vote, as has been reported, by more than 2.5 million votes. As I look at the results, and there are many more important things that have been happening, I don’t want to make it more difficult for Democrats to win in November. The results must be legally valid!",False
"“If you read the very dishonest New York Times, you’ll find nothing but dishonesty and lies. They are the Enemy of the People!” Stuart Varney, FOX NEWS",False
"After almost 16 years the U.S. will finally, for the first time in American history, have a major criminal Justice System that includes not just our Police and FBI, but our Military, and our Vets - for all. Tremendous progress being made and under way!",False
"The United States has now become a Land of Choice, if you will, for those looking to get in the illegal Immigrant Immigrant Business. We need to be protecting the American People by taking our Borders and helping those who can’t or don’t want to, but can't come legally, our Country!",False
"....We are making great headway in Border Security and Crime. We are taking the necessary steps to Make America Safe Again, while also protecting our Country from both Foreign and Domestic Terrorists. If we were serious about Border Security and Safety, we would not be talking Illegal Immigrants....",False
The Fake News New York Times does not report it. They always claim it never happened. The story that does now say “my account is wrong” is an FAKE NEWS fabrication made up by CNN and other Fake News sources to hurt me. They are wrong on so many levels!,False
"...I have never had the opportunity to be interviewed by, and I do not intend to be interviewed by, any other member of the Trump Administration. I appreciate the opportunity to be president, and look forward to working with my great team to MAKE AMERICA GREAT AGAIN!",False
.....and my Administration will be staffed with the very best and the brightest - people who have accomplished far more in their 25 years...than just about anyone can dream. They will be the backbone of what we now have. There should be NO COLLUSION!,False
"...are having a tremendous positive, yet equally negative impact on our economy and our Country. We are in a great recession and some of the best economic numbers since the Great Depression. This will not happen & our Country cannot become another Japan. We will ALWAYS have competition, and the U.S.A.’s great potential is being unlocked by the U.S.A. & its great companies.",False
The U.S. has surpassed Germany as the biggest economy in the world - surpassing China & India. The United States is doing better than anyone ever imagined!,False
"Just returned to Washington, from my last trip to Camp David, where the U.S.A. has tremendous potential, because of my Administration, and so many others committed to making it work. Our great American workers are pouring back into the U.S.A. Because of President & Mrs. Trump, who are helping them thrive, so many more great people are making a comeback!",False
